name,category,address,open_website,phone_number,description,open_hours,open_hours_updated,reviews_count,rating,main_image,reviews,url,lat,lon,place_id,country,price_range,services_provided,hotel_amenities,hotel_star_ratings,category_search_input
"Fit███p","Store","107███rce███t, █████████ NY█████████","https://www.fitflop.com/us/en/","+19███658███","","{""Friday"":""11 AM–7 PM"",""Monday"":""11 AM–7 PM"",""Saturday"":""12–6 PM"",""Sunday"":""12–6 PM"",""Thursday"":""11 AM–7 PM"",""Tuesday"":""11 AM–7 PM"",""Wednesday"":""11 AM–7 PM""}","Open ⋅ Closes 7 PM",6,3,"https://lh5.googleusercontent.com/p/AF1QipNcende4V6GeV_KyxXfkAeUhaznStDB-eQPScUq=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJc0eKkv9ZwokR8UBH-K1atdg&q=Shoe+Store,+FitFlop+107MercerStNew+York+NY+10012,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/FitFlop/@40.7236139,-73.999586,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259ff928a4773:0xd8b55aadf84740f1!8m2!3d40.7236139!4d-73.999586!16s%2Fg%2F11ssts4lxm?hl=en&entry=ttu&g_ep=EgoyMDI0MTIwMS4xIKXMDSoASAFQAw%3D%3D",40.7236139,-73.999586,"ChIJc0eKkv9ZwokR8UBH-K1atdg","US","","[""Delivery"",""Onsite services""]","null","","Shoestore"
"A P███wit███aws███","Pet supply store","30 ███5th███ Su█████████ew ███████████████","https://www.apetwithpaws.com/","+19███646███","","{""Friday"":""9 AM–5 PM"",""Monday"":""9 AM–5 PM"",""Saturday"":""12–4 PM"",""Sunday"":""Closed"",""Thursday"":""9 AM–5 PM"",""Tuesday"":""9 AM–5 PM"",""Wednesday"":""9 AM–5 PM""}","Closed ⋅ Opens 9 AM Fri",2,5,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UfBCpBrW4BfcIsoiDK4QFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.26366&pitch=0&thumbfov=100","https://search.google.com/local/reviews?placeid=ChIJ77kqI-pZwokRXvR9IUY-_Wo&q=Store,+PawsGrooming%26Puppies18600NW87thAveSuit118HialeahFL33015,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/A%20Pet%20with%20Paws/data=!4m7!3m6!1s0x89c259ea232ab9ef:0x6afd3e46217df45e!8m2!3d40.7669885!4d-73.9684409!16s%2Fg%2F11jnx8ll1y!19sChIJ77kqI-pZwokRXvR9IUY-_Wo?authuser=0&hl=en&rclk=1",40.7669885,-73.9684409,"ChIJ77kqI-pZwokRXvR9IUY-_Wo","US","","[""No wheelchair accessible parking lot""]","null","","Store"
"Hap███Paw███et █████████","Pet store","316███fay███e S█████████rk,████████████","http://www.happypawsinc.com/","+12███316███","","{""Friday"":""8 AM–7 PM"",""Monday"":""8 AM–7 PM"",""Saturday"":""9 AM–6 PM"",""Sunday"":""9 AM–6 PM"",""Thursday"":""8 AM–7 PM"",""Tuesday"":""8 AM–7 PM"",""Wednesday"":""8 AM–7 PM""}","Closed ⋅ Opens 8 AM Fri",124,4.3,"https://lh5.googleusercontent.com/p/AF1QipMWNIN1ynNzyX6qVthXXqAGEji9-9-K7q9wJzve=w408-h503-k-no","https://search.google.com/local/reviews?placeid=ChIJ5cTxhY9ZwokR4OmV2ZXzXAg&q=Store,+PawsGrooming%26Puppies18600NW87thAveSuit118HialeahFL33015,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Happy%20Paws%20Pet%20Resort/data=!4m7!3m6!1s0x89c2598f85f1c4e5:0x85cf395d995e9e0!8m2!3d40.7253367!4d-73.9953689!16s%2Fg%2F1td54bn6!19sChIJ5cTxhY9ZwokR4OmV2ZXzXAg?authuser=0&hl=en&rclk=1",40.7253367,-73.9953689,"ChIJ5cTxhY9ZwokR4OmV2ZXzXAg","US","","[""Small business""]","null","","Store"
"Stu███ We███man███","Shoe store","10 ███umb███Cir█████████1B,█████████████████████","https://www.stuartweitzman.com/stores/ny/new-york/10-columbus-circle?utm_medium=organic&utm_source=google&utm_campaign=stores","+12███239███","High-fashion shop for footwear. Designer & retailer featuring a selection of high-end shoes, boots & sandals for women.","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Closed ⋅ Opens 10 AM",51,3.8,"https://lh5.googleusercontent.com/p/AF1QipPSqryHT8Xr7vCxgjw_ICvkhj7hKwevLSDM25Ij=w408-h343-k-no","https://search.google.com/local/reviews?placeid=ChIJjTHVfHH-2oARslYolD0qyDU&q=Shoe+Store,+Stuart+Weitzman+151W34thSt.2ndFloorNewYorkNY10001,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Stuart%20Weitzman/data=!4m7!3m6!1s0x80dafe717cd5318d:0x35c82a3d942856b2!8m2!3d40.7685526!4d-73.9831866!16s%2Fg%2F1tk8cdjd!19sChIJjTHVfHH-2oARslYolD0qyDU?authuser=0&hl=en&rclk=1",40.7685526,-73.9831866,"ChIJjTHVfHH-2oARslYolD0qyDU","US","","[""Curbside pickup"",""Delivery"",""In-store pickup"",""In-store shopping"",""Onsite services""]","null","","Shoestore"
"Stu███ We███man███","Shoe store","185███een███h S█████████l40█████████████████████7","https://www.stuartweitzman.com/stores/ny/new-york/185-greenwich-street?utm_medium=organic&utm_source=google&utm_campaign=stores","+12███493███","High-fashion shop for footwear. Designer & retailer featuring a selection of high-end shoes, boots & sandals for women.","{""Friday"":""9 AM–8 PM"",""Monday"":""9 AM–8 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""9 AM–8 PM"",""Tuesday"":""9 AM–8 PM"",""Wednesday"":""9 AM–8 PM""}","Closed ⋅ Opens 9 AM",12,4,"https://lh5.googleusercontent.com/p/AF1QipN7KKcmEWGWpMwvSxwblnPnUHGbznheF9VbN5nH=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJX2bcZxlawokR5OdAnXf7BH4&q=Shoe+Store,+Stuart+Weitzman+151W34thSt.2ndFloorNewYorkNY10001,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Stuart%20Weitzman/data=!4m7!3m6!1s0x89c25a1967dc665f:0x7e04fb779d40e7e4!8m2!3d40.7115991!4d-74.0114211!16s%2Fg%2F11c5214b50!19sChIJX2bcZxlawokR5OdAnXf7BH4?authuser=0&hl=en&rclk=1",40.7115991,-74.0114211,"ChIJX2bcZxlawokR5OdAnXf7BH4","US","","[""Curbside pickup"",""Delivery"",""In-store pickup"",""In-store shopping""]","null","","Shoestore"
"Stu███ We███man███","Shoe store","118███rin███t, █████████ NY█████████","https://www.stuartweitzman.com/stores/ny/new-york/118-spring-street?utm_medium=organic&utm_source=google&utm_campaign=stores","+12███263███","High-fashion shop for footwear. Designer & retailer featuring a selection of high-end shoes, boots & sandals for women.","{""Friday"":""11 AM–7 PM"",""Monday"":""11 AM–7 PM"",""Saturday"":""11 AM–7 PM"",""Sunday"":""12–6 PM"",""Thursday"":""11 AM–7 PM"",""Tuesday"":""11 AM–7 PM"",""Wednesday"":""11 AM–7 PM""}","Closed ⋅ Opens 11 AM",39,3.1,"https://lh5.googleusercontent.com/p/AF1QipNAcbDTfTLegr44KUsnLXfS_MOU8nZl214n3HHp=w408-h419-k-no","https://search.google.com/local/reviews?placeid=ChIJB7hxr45ZwokRLe8zBZiKKwQ&q=Shoe+Store,+Stuart+Weitzman+151W34thSt.2ndFloorNewYorkNY10001,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Stuart%20Weitzman/data=!4m7!3m6!1s0x89c2598eaf71b807:0x42b8a980533ef2d!8m2!3d40.7235444!4d-74.0001111!16s%2Fg%2F1262ryl7f!19sChIJB7hxr45ZwokRLe8zBZiKKwQ?authuser=0&hl=en&rclk=1",40.7235444,-74.0001111,"ChIJB7hxr45ZwokRLe8zBZiKKwQ","US","$$$","[""Curbside pickup"",""Delivery"",""In-store pickup"",""In-store shopping"",""Onsite services""]","null","","Shoestore"
"Stu███ We███man███","Shoe store","151███34t███t. █████████, N██████████████████","https://www.stuartweitzman.com/stores/ny/new-york/151-west-34th-street?utm_medium=organic&utm_source=google&utm_campaign=stores","+12███292███","High-fashion shop for footwear. Designer & retailer featuring a selection of high-end shoes, boots & sandals for women.","{""Friday"":""10 AM–8:30 PM"",""Monday"":""10 AM–8:30 PM"",""Saturday"":""10 AM–8:30 PM"",""Sunday"":""11 AM–8 PM"",""Thursday"":""10 AM–8:30 PM"",""Tuesday"":""10 AM–8:30 PM"",""Wednesday"":""10 AM–8:30 PM""}","Closed ⋅ Opens 10 AM",3,4.7,"https://lh5.googleusercontent.com/p/AF1QipOiM9_40mULNVUtJCB0xbM7LZKzeMz-T_M5GIDe=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJp-W1qK5ZwokRuusBW8DV488&q=Shoe+Store,+Stuart+Weitzman+151W34thSt.2ndFloorNewYorkNY10001,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Stuart%20Weitzman/data=!4m7!3m6!1s0x89c259aea8b5e5a7:0xcfe3d5c05b01ebba!8m2!3d40.7503562!4d-73.9882614!16s%2Fg%2F11c575v6f4!19sChIJp-W1qK5ZwokRuusBW8DV488?authuser=0&hl=en&rclk=1",40.7503562,-73.9882614,"ChIJp-W1qK5ZwokRuusBW8DV488","US","","[""Curbside pickup"",""Delivery"",""In-store pickup"",""In-store shopping""]","null","","Shoestore"
"Stu███ We███man███","Shoe store","20 ███son███rds█████████111█████████████████████","https://www.stuartweitzman.com/stores/ny/new-york/20-hudson-yards?utm_medium=organic&utm_source=google&utm_campaign=stores","+12███648███","","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Closed ⋅ Opens 10 AM",10,3,"https://lh5.googleusercontent.com/p/AF1QipPmdXIXURuhHIS1oY04VcZwALqYPeNJU6TDbiDs=w408-h357-k-no","https://search.google.com/local/reviews?placeid=ChIJiZZoqbZZwokRW2KypAD47v8&q=Shoe+Store,+Stuart+Weitzman+151W34thSt.2ndFloorNewYorkNY10001,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Stuart%20Weitzman/data=!4m7!3m6!1s0x89c259b6a9689689:0xffeef800a4b2625b!8m2!3d40.7533936!4d-74.0010550!16s%2Fg%2F11f0k_6398!19sChIJiZZoqbZZwokRW2KypAD47v8?authuser=0&hl=en&rclk=1",40.7533936,-74.001055,"ChIJiZZoqbZZwokRW2KypAD47v8","US","","[""Curbside pickup"",""Delivery"",""In-store pickup"",""In-store shopping""]","null","","Shoestore"
"Col███aan███","Shoe store","142███h A███ Ne█████████Y 1██████","http://colehaan.com/","","Upscale footwear, bags & outerwear. Chain retailer known for its house brand of upscale footwear, plus bags, outerwear & accessories.","null","",149,4.2,"https://lh5.googleusercontent.com/p/AF1QipOurmr52OqKrelY2CTqsum7BdJ9iYQnjifyXTgV=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJ8WRSQgBZwokRYCt392MswEE&q=Shoe+Store,+ColeHaan1415thAveNew+York+NY+10010,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Cole%20Haan/data=!4m7!3m6!1s0x89c25900425264f1:0x41c02c63f7772b60!8m2!3d40.7392608!4d-73.9915603!16s%2Fg%2F11wn32p8sy!19sChIJ8WRSQgBZwokRYCt392MswEE?authuser=0&hl=en&rclk=1",40.7392608,-73.9915603,"ChIJ8WRSQgBZwokRYCt392MswEE","US","","[""Wheelchair accessible entrance""]","null","","Shoestore"
"Pap███Sou███","Stationery store","852███xin███n A█████████ork████████████","http://papersource.com/","+13███773███","Custom stationery, papers & unique gifts. Chain for decorative paper, crafting supplies & quirky gifts, plus custom stationery.","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–7 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""10 AM–8 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–7 PM"",""Wednesday"":""10 AM–8 PM""}","Closed ⋅ Opens 10 AM",17,4.5,"https://lh5.googleusercontent.com/p/AF1QipOdgSVBCYlFs5XOaq5R5ttyAmTLVW39ZfM-gdl_=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJDVAD5NlZwokRExz55wwHD7o&q=Stationery+Store,+Walgreens+6401+Polo+Club+nLexingtonKY40509,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Paper%20Source/data=!4m7!3m6!1s0x89c259d9e403500d:0xba0f070ce7f91c13!8m2!3d40.7656924!4d-73.9658769!16s%2Fg%2F11jx3rrngh!19sChIJDVAD5NlZwokRExz55wwHD7o?authuser=0&hl=en&rclk=1",40.7656924,-73.9658769,"ChIJDVAD5NlZwokRExz55wwHD7o","US","","[""Delivery""]","null","","Stationerystore"
"Pap███Sou███","Stationery store","129███exi███on █████████Yor████████████","https://store-locator.papersource.com/locations/store/ny-new-york-86th-lexington-avenue","+16███097███","Custom stationery, papers & unique gifts. Chain for decorative paper, crafting supplies & quirky gifts, plus custom stationery.","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""9 AM–9 PM"",""Sunday"":""9 AM–9 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Closed ⋅ Opens 10 AM",23,4.4,"https://lh5.googleusercontent.com/p/AF1QipOAMrP5exmg6JI997pB8UehVAJlnovxZmoHlHAn=w408-h495-k-no","https://search.google.com/local/reviews?placeid=ChIJnacrXhdZwokRhdVOl7K5KqU&q=Stationery+Store,+Walgreens+6401+Polo+Club+nLexingtonKY40509,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Paper%20Source/data=!4m7!3m6!1s0x89c259175e2ba79d:0xa52ab9b2974ed585!8m2!3d40.7799222!4d-73.9550754!16s%2Fg%2F11k1d05nbr!19sChIJnacrXhdZwokRhdVOl7K5KqU?authuser=0&hl=en&rclk=1",40.7799222,-73.9550754,"ChIJnacrXhdZwokRhdVOl7K5KqU","US","","[""Delivery"",""In-store pickup""]","null","","Stationerystore"
"Dol███ Di███unt██████","Discount store","124███t N███ola█████████w Y███████████████","","","","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""10 AM–7 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Closed ⋅ Opens 10 AM",64,4.4,"https://lh5.googleusercontent.com/p/AF1QipO2mvv74YmIiLDuQPqFkYMlRlcfuchDEiAJVw-d=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJlxuTap72wokRd1ZpByyWEBg&q=Discountstore,+DollarUSA1412EParkAve&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Dollar%20Discount%20Deal/data=!4m7!3m6!1s0x89c2f69e6a931b97:0x1810962c07695677!8m2!3d40.8436111!4d-73.9376699!16s%2Fg%2F11c2r7jvj2!19sChIJlxuTap72wokRd1ZpByyWEBg?authuser=0&hl=en&rclk=1",40.8436111,-73.9376699,"ChIJlxuTap72wokRd1ZpByyWEBg","US","","[""No delivery"",""No same-day delivery""]","null","","Discountstore"
"5th███e D███ar █████████t","Discount store","bet███n 5███&6t█████████ 2 █████████████████████NY ██████","","+12███698███","","{""Friday"":""9 AM–7:45 PM"",""Monday"":""9 AM–7:45 PM"",""Saturday"":""9 AM–7:45 PM"",""Sunday"":""9 AM–6 PM"",""Thursday"":""9 AM–7:45 PM"",""Tuesday"":""9 AM–7:45 PM"",""Wednesday"":""9 AM–7:45 PM""}","Closed ⋅ Opens 9 AM",430,4,"https://lh5.googleusercontent.com/p/AF1QipNw_qIaNC0dZKeENZta-YMW2xtGJNImILwJ-mXz=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJdRXPUf5YwokRLWhXZwYxjqM&q=Discountstore,+DollarUSA1412EParkAve&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/5th%20Ave%20Dollar%20%26%20Discount/data=!4m7!3m6!1s0x89c258fe51cf1575:0xa38e31066757682d!8m2!3d40.7561190!4d-73.9797555!16s%2Fg%2F11c4536trd!19sChIJdRXPUf5YwokRLWhXZwYxjqM?authuser=0&hl=en&rclk=1",40.756119,-73.9797555,"ChIJdRXPUf5YwokRLWhXZwYxjqM","US","","[""Small business""]","null","","Discountstore"
"J.C███ Me███ Sh███","Shoe store","10 ███umb███Cir█████████7, █████████████████████","https://stores.jcrew.com/us/ny/new-york/10-columbus-cir-772","+12███561███","","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–9 PM"",""Sunday"":""11 AM–8 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Closed ⋅ Opens 10 AM Fri",197,4.2,"https://lh5.googleusercontent.com/p/AF1QipPdsa3SdeV3TFYrt-kTTlOrpXms0I_s_NsHeKbv=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJp3PsL_ZYwokRUToZsr1kBlw&q=Shoe+Store,+J.Crew+10ColumbusCirSpace206-NewYork+NY+10019,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/J.Crew%20Men's%20Shop/data=!4m7!3m6!1s0x89c258f62fec73a7:0x5c0664bdb2193a51!8m2!3d40.7681640!4d-73.9827500!16s%2Fg%2F1tfczqxk!19sChIJp3PsL_ZYwokRUToZsr1kBlw?authuser=0&hl=en&rclk=1",40.768164,-73.98275,"ChIJp3PsL_ZYwokRUToZsr1kBlw","US","$$","[""Delivery"",""In-store pickup"",""In-store shopping"",""Onsite services"",""Same-day delivery""]","null","","Shoestore"
"J.C███ Me███ Sh███","Shoe store","104███adi███ Av█████████rk,████████████","https://stores.jcrew.com/us/ny/new-york/1040-madison-avenue","+13███953███","","{""Friday"":""10 AM–7 PM"",""Monday"":""10 AM–7 PM"",""Saturday"":""10 AM–7 PM"",""Sunday"":""11 AM–6 PM"",""Thursday"":""10 AM–7 PM"",""Tuesday"":""10 AM–7 PM"",""Wednesday"":""10 AM–7 PM""}","Closed ⋅ Opens 10 AM Fri",62,4.6,"https://lh5.googleusercontent.com/p/AF1QipNbuaumCDZ2U5jyjxiZxQSzw2-Fg8o92DX0ZCOK=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJne5l1JVYwokRqkNKK7o9cp0&q=Shoe+Store,+J.Crew+10ColumbusCirSpace206-NewYork+NY+10019,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/J.Crew%20Men's%20Shop/data=!4m7!3m6!1s0x89c25895d465ee9d:0x9d723dba2b4a43aa!8m2!3d40.7765565!4d-73.9621872!16s%2Fg%2F1trprqfw!19sChIJne5l1JVYwokRqkNKK7o9cp0?authuser=0&hl=en&rclk=1",40.7765565,-73.9621872,"ChIJne5l1JVYwokRqkNKK7o9cp0","US","$$$","[""Delivery"",""In-store pickup"",""In-store shopping"",""Onsite services"",""Same-day delivery""]","null","","Shoestore"
"J.C███","Shoe store","91 ███ Av███New█████████ 10██████","https://stores.jcrew.com/us/ny/new-york/91-fifth-avenue","+12███554███","Classic apparel with a modern twist. Chain outpost for classic, stylish apparel, shoes & accessories for men & women.","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Closed ⋅ Opens 10 AM Fri",464,4.4,"https://lh5.googleusercontent.com/p/AF1QipN5YIgIMg-DeP2unDfQ88ZH4vEIiOe3Y7syDfAT=w434-h240-k-no","https://search.google.com/local/reviews?placeid=ChIJ9cyRU6JZwokR6BE7qIX8VQc&q=Shoe+Store,+J.Crew+10ColumbusCirSpace206-NewYork+NY+10019,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/J.Crew/data=!4m7!3m6!1s0x89c259a25391ccf5:0x755fc85a83b11e8!8m2!3d40.7375956!4d-73.9920529!16s%2Fg%2F1v3dt0xh!19sChIJ9cyRU6JZwokR6BE7qIX8VQc?authuser=0&hl=en&rclk=1",40.7375956,-73.9920529,"ChIJ9cyRU6JZwokR6BE7qIX8VQc","US","$$","[""Delivery"",""In-store pickup"",""In-store shopping"",""Onsite services"",""Same-day delivery""]","null","","Shoestore"
"Mad███ll","Clothing store","116███rd ███, N█████████NY ██████","https://stores.madewell.com/us/ny/new-york/1165-third-avenue","+13███773███","Chain for stylish apparel & jeans. Chain featuring stylish apparel, including denim jeans, plus accessories, shoes & bags.","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Closed ⋅ Opens 10 AM Fri",21,3.9,"https://lh5.googleusercontent.com/p/AF1QipO8Gy6_BKN50Ui7WBQAjS6lwS4SPeo-ZxWNIOJs=w408-h510-k-no","https://search.google.com/local/reviews?placeid=ChIJWXnp26ZZwokRNtq1sUhqpC4&q=Clothing+Store,+Madewell+342+San+Lorenzo+Ave&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Madewell/data=!4m7!3m6!1s0x89c259a6dbe97959:0x2ea46a48b1b5da36!8m2!3d40.7669413!4d-73.9623883!16s%2Fg%2F11t_k7kmx6!19sChIJWXnp26ZZwokRNtq1sUhqpC4?authuser=0&hl=en&rclk=1",40.7669413,-73.9623883,"ChIJWXnp26ZZwokRNtq1sUhqpC4","US","","[""Delivery"",""In-store pickup"",""Onsite services""]","null","","Clothingstore"
